"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chr19:4990454-4990636",11.4231704003825,2.44504820603757,0.662354960390539,3.69144696160487,0.000222981898590708,0.0005815446207337
"chr19:4991591-4992341",113.161890170706,1.28103915650616,0.239434563855783,5.35026829826356,8.78239303969567e-08,4.9287312918016e-07
"chr19:5002189-5002350",13.9169984628974,1.02377961414831,0.578353077363095,1.77016368412193,0.0766998771314261,0.110480430885748
"chr19:5021099-5021487",62.960905361649,2.68548430100617,0.318619589869898,8.42849713698626,3.50132736784558e-17,9.69453545398103e-16
"chr19:5026819-5026978",14.4256027373108,0.577715697845333,0.504703311044129,1.1446639742667,0.252348380276857,0.321363540659202
"chr19:5298444-5298840",34.5001430114319,1.69531467713714,0.380432477000281,4.4562827298677,8.33930357187304e-06,3.04591584362739e-05
"chr19:5313591-5313764",11.3478695935101,1.70341875168837,0.626472045607322,2.71906586037214,0.00654665715017578,0.0120036793799387
"chr19:5572597-5572938",48.9493145750634,2.40121966817954,0.346481606314315,6.93029478165499,4.19964583358546e-12,4.87853594954101e-11
"chr19:5680625-5680804",16.5331846974607,-0.167533724516797,0.484163575556736,-0.346027113510451,0.729322338322568,0.796270943896804
"chr19:5872336-5872489",9.93852172910225,2.14120824057141,0.658054059964619,3.25384853743861,0.00113852965353756,0.00249768439233331
"chr19:5994179-5994437",22.0697867991584,1.41986564133073,0.447944067431413,3.16973868963703,0.00152576084409812,0.00324876034196748
"chr19:5994792-5994990",19.2134037509873,2.3471232120642,0.510883098457925,4.59424713628005,4.3431441706741e-06,1.68766542849384e-05
"chr19:6236920-6237230",21.9499291498095,1.09580830369478,0.440767938100197,2.48613433276918,0.01291392085984,0.0221467516357526
"chr19:6681787-6681997",17.782355586344,3.28412189957394,0.599429727821252,5.47874379122094,4.2835608952491e-08,2.53858902307628e-07
"chr19:7145560-7145760",13.7111239487176,1.2055773690107,0.554831968786792,2.17286933131637,0.0297901533042072,0.0472932458436088
"chr19:7254683-7254961",27.853841006941,0.784372020378865,0.417368098130521,1.87932911952838,0.0601995679750948,0.0888671245189388
"chr19:7463667-7463995",52.3835178607561,1.12290064153071,0.297957154975239,3.76866479888367,0.000164123111840517,0.000441759943891286
"chr19:7469010-7469221",12.1223987907851,3.01157534822959,0.681344178537263,4.42005001744486,9.86780590364622e-06,3.54470126043557e-05
"chr19:7485573-7485769",11.8143093647032,2.27621647304894,0.638228362399424,3.56646085813467,0.000361834825096963,0.000895602058274284
"chr19:7486774-7487107",60.1478880514441,1.42290859273037,0.303028935015451,4.69561955414527,2.65799850085319e-06,1.08554260740634e-05
"chr19:7489941-7490116",16.7872003456554,0.716177968551687,0.482707411371982,1.48366888860504,0.137896783801911,0.187379534717636
"chr19:7655213-7655497",20.2356710649928,1.42611760704201,0.465140679242193,3.06599201206277,0.00216949110731971,0.00445548818398106
"chr19:7684010-7684404",24.4568962980597,2.23933411544529,0.464620320133811,4.81970765893399,1.43768737014235e-06,6.21496079146594e-06
"chr19:7684608-7685264",79.5564762269507,2.70493714318464,0.307419516248298,8.79884652801257,1.38229572008185e-18,4.77773352914197e-17
"chr19:7700665-7700841",11.4429905745071,2.24957880718103,0.633017302137636,3.55373984184071,0.000379794713363635,0.000934495379848627
"chr19:7844514-7844937",62.6880135212766,1.2093358143875,0.28296671008005,4.27377416249912,1.92191705332364e-05,6.46919792458612e-05
"chr19:7968919-7969303",64.0709447974749,1.95952905276435,0.317079316788857,6.17993337632047,6.41286588865619e-10,5.25338165322047e-09
"chr19:8210583-8210750",16.8437968070849,0.315294429161996,0.469954763981287,0.670903783357647,0.502281826027392,0.584048634915572
"chr19:8305846-8306050",14.7083969802723,2.47885697920007,0.581811035777265,4.26058776263751,2.03889999051658e-05,6.81839931893531e-05
"chr19:8453136-8453309",16.8325831698535,0.144090152641318,0.475401047728705,0.303091786039869,0.761819913713409,0.82498897223468
"chr19:8523373-8523579",14.1167417960177,0.435867369920224,0.515148819272897,0.846099910576183,0.39749701063077,0.478033278897924
"chr19:9114840-9115166",40.7554683473121,2.84154979732744,0.392737088565132,7.23524688668713,4.64683024618522e-13,6.37032185479696e-12
"chr19:9142829-9142950",14.0677724410452,0.198163336931586,0.505544014042893,0.391980384352395,0.695072707415458,0.765640476940597
"chr19:9957373-9957645",26.4810223697115,1.51841336107014,0.420329083511992,3.61243944478759,0.000303329955689435,0.000765384258599014
"chr19:10203964-10204086",11.4378915200861,0.900206702346675,0.570179659649787,1.57881237450595,0.114379099387112,0.158233979721604
"chr19:10295323-10295703",35.0385363118301,1.49506752880601,0.359284563879561,4.16123507412132,3.16531052219079e-05,0.000100999685187624
"chr19:10336062-10336209",9.82542570368846,0.103131975105913,0.610499279559578,0.168930543505824,0.865851274207536,0.897485847719019
"chr19:10343340-10343512",15.7727799264055,0.184931937704033,0.489658646753001,0.377675221157319,0.705671877449,0.774652157447942
"chr19:10597291-10597605",49.2648091087152,2.97390836781284,0.371187800788938,8.01186989845024,1.1297734905314e-15,2.44125880121821e-14
"chr19:10654135-10654541",22.4224244220255,0.719991078913711,0.428340719343414,1.68088404020369,0.0927854405404822,0.131048089985415
"chr19:10841613-10841922",42.3992681585361,2.60498897914589,0.383635533713477,6.79027032227796,1.1192362899647e-11,1.20587173500381e-10
"chr19:10854774-10855320",72.91769697894,1.61538081796639,0.275040615976482,5.87324461964014,4.27347154412968e-09,3.03843236800753e-08
"chr19:10973861-10974372",42.231850416422,2.32128391791335,0.358530086030177,6.47444665973714,9.51600193885236e-11,8.98668887257146e-10
"chr19:11007555-11007945",51.2995707951043,0.119503735691459,0.312189377459637,0.38279244689198,0.701873662244959,0.771481792948536
"chr19:11063578-11063838",18.7165679640414,0.335249158157368,0.458017607912322,0.731956921231607,0.464194861823644,0.546383880744743
"chr19:11249342-11249619",37.8678275889109,1.72809891073309,0.380410116657971,4.54272595564759,5.55314224301241e-06,2.1023290285357e-05
"chr19:11376525-11376664",17.190278087961,0.937893127327365,0.516567507651335,1.81562547670035,0.0694278428004095,0.100956251413301
"chr19:11397450-11397623",18.6431526577394,0.755315861616558,0.451085696296041,1.67443984107369,0.0940441882683959,0.132740974670813
"chr19:11455139-11455400",30.2958368102033,0.667277563471185,0.373761635575311,1.78530244936477,0.0742122717911401,0.107287320966886
"chr19:11531050-11531403",35.6235009456676,2.89242151758228,0.421659858408805,6.8596084258465,6.9049553814128e-12,7.74739002489672e-11
"chr19:11574339-11574509",12.7690638411295,1.99384697810461,0.588245594698528,3.38948050962701,0.000700251866316301,0.00161548325139419
"chr19:11587765-11588074",25.421626417662,1.56398831944549,0.420155667847688,3.72240205030973,0.000197336470576078,0.000521170678700923
"chr19:11639607-11639943",41.0761598859072,1.33833603539133,0.346249546935181,3.86523548474669,0.000110982069690653,0.000311080003033487
"chr19:11807604-11807868",24.5876365871334,0.755390253824723,0.422843704023503,1.78645264582853,0.0740259980151654,0.10703805983475
"chr19:12404672-12404973",40.8507299650941,1.40315061620757,0.34415736104135,4.07706117911273,4.5608495491885e-05,0.000140536748175035
"chr19:12405534-12405806",22.2180218489673,1.50695489352778,0.448037310888881,3.36345848192436,0.000769724131772007,0.0017615520420497
"chr19:12550952-12551197",7.1220531679452,0.902885033935567,0.715240771012453,1.26235118372446,0.206822446646323,0.268679626728806
"chr19:12894832-12895161",92.147390257013,1.06734631724621,0.249031846960505,4.28598321971037,1.81932721044101e-05,6.1601151438338e-05
"chr19:12897352-12897577",32.9873390356127,1.33004504800662,0.374815111007306,3.54853635551713,0.000387378517774568,0.000950754265229082
"chr19:12900441-12900636",14.9693897675796,0.982607052978022,0.512023828068317,1.91906508860153,0.054976097021197,0.0819074926689966
"chr19:13040930-13041101",15.3750122787954,0.272671740896491,0.49354381796943,0.552477269431385,0.580621403659687,0.659166778348311
"chr19:13162452-13162772",24.3986863265545,1.06763973451958,0.41539795611372,2.5701612605607,0.0101651184334912,0.0178446858081399
"chr19:13266394-13266694",34.2261623922665,1.07171453066345,0.357947399934295,2.99405591676368,0.0027529548651884,0.00551662161701176
"chr19:13273458-13273764",35.4646809164701,0.678188109251668,0.351244978782689,1.93081225417675,0.0535062743785556,0.0799334692659722
"chr19:13280697-13281095",42.0783424799993,1.43453448652916,0.332184187907736,4.3184911827519,1.57099497054798e-05,5.39494827627612e-05
"chr19:13946460-13946853",67.0615486695887,2.67602062847003,0.311848153847284,8.58116553026158,9.39166174795744e-18,2.83302145700154e-16
"chr19:13954475-13954774",31.2874481451199,0.869890837345463,0.391681422934776,2.22091420835734,0.0263567726963831,0.0423121506815378
"chr19:13957832-13958136",30.2284399796458,1.19443400389427,0.384730400417319,3.10460000717038,0.00190536502509106,0.00395617385266186
"chr19:13981979-13982151",9.73871491542367,2.24754586611186,0.672751719117828,3.34082515472281,0.000835298080967433,0.00189422506251972
"chr19:13997946-13998327",34.8393908149349,2.21301268179903,0.399290035685411,5.54236891486717,2.98406781290306e-08,1.82300702686249e-07
"chr19:14117803-14118047",20.6419043573831,0.786658276035324,0.452999233450294,1.73655542426352,0.0824656733862459,0.11784079299089
"chr19:14172982-14173189",18.3061631601008,0.445156903094998,0.457831974957373,0.972315013900994,0.330893856839376,0.408559904752526
"chr19:14192362-14192669",22.801311757364,2.38444866433465,0.483971969750695,4.92683215840566,8.35734844642638e-07,3.7909874779004e-06
"chr19:14404874-14405103",16.4343264194609,3.43719696034953,0.646177099596212,5.31928005882194,1.04178667797031e-07,5.77191293655742e-07
"chr19:14613554-14613768",17.762266845865,0.798055157555359,0.471299893567242,1.69330646674865,0.0903971478556338,0.127990829762605
"chr19:14664190-14664403",16.9491655896518,1.23314416025471,0.528669370928259,2.33254322657185,0.0196721316557108,0.0325028803422877
"chr19:14747408-14747632",25.3451964049612,1.30685029198792,0.423675187513772,3.08455706282171,0.00203855500219731,0.00421065170908401
"chr19:14901155-14901428",25.836688467458,1.89194330100529,0.457240293822828,4.13774404085739,3.50737319339988e-05,0.000110679975159371
"chr19:14955082-14955206",13.5301483332996,2.18707347243802,0.605804064478994,3.61019940385999,0.000305961699279764,0.000770389219992236
"chr19:15577964-15578192",17.263438755234,0.113590279153899,0.473140311666837,0.240077364690674,0.810270281482206,0.851667007734734
"chr19:15596540-15596884",69.1365414838822,1.06340248282473,0.272015943057381,3.90933880886685,9.25490857524376e-05,0.000264303766150677
"chr19:15599423-15599741",27.3201286208193,2.63617326857671,0.464274944658756,5.67804336396897,1.3624418011586e-08,8.91937535080522e-08
"chr19:15673785-15673958",25.9767312668706,1.35008051078093,0.406098699540311,3.32451325825266,0.000885730219306227,0.00199482972132379
"chr19:15704537-15704934",39.1976573075901,3.34304287078697,0.429509316277705,7.78340013613461,7.0600885978558e-15,1.3334763916488e-13
"chr19:15939317-15939558",21.7348492943566,2.00213737495935,0.486760911337036,4.11318437517893,3.90238462268747e-05,0.000121998871753382
"chr19:16045821-16046018",16.6301309323276,2.58270207124409,0.559957719385628,4.61231621929914,3.98206577245911e-06,1.56070309955589e-05
"chr19:16086539-16087029",75.3163390614142,2.53072409758821,0.328585644997515,7.70187053548047,1.34088705741078e-14,2.41453438659634e-13
"chr19:16088871-16089181",32.7534383666706,3.03815500198001,0.442625954134508,6.86393324566944,6.69899441720647e-12,7.54369269284548e-11
"chr19:16114292-16114736",66.4208039965585,3.83076887963744,0.372907403639566,10.2727080295249,9.35413705611111e-25,1.03972242817926e-22
"chr19:16192771-16193101",46.7550464288549,1.22778661395919,0.311442085585859,3.9422630106319,8.07163920051667e-05,0.000233839913084535
"chr19:16208766-16209170",57.1879244703791,1.68830115142186,0.297819590778952,5.6688720409765,1.43740663286e-08,9.3664835418334e-08
"chr19:16254253-16254585",54.4871681401216,2.09045056587498,0.323646599685408,6.45905307797749,1.0536015677705e-10,9.87751469784848e-10
"chr19:16256152-16256672",57.5705330746733,1.12737021166381,0.286987961077063,3.92828398596515,8.55541485447365e-05,0.000246193256661609
"chr19:16271942-16272463",78.3702298114873,1.87580599188321,0.281017396188978,6.67505292313565,2.47142962570777e-11,2.52704088134911e-10
"chr19:16482945-16483372",32.5241018163176,0.957872941148032,0.367925726637218,2.60344105290716,0.00922931372281918,0.016328054164383
"chr19:16553608-16553815",16.5887469099388,1.63381343097588,0.530606448470826,3.07914356428276,0.00207596616719123,0.00428334365426075
"chr19:16576989-16577193",18.309909378993,2.25037164754508,0.559626529067799,4.02120258897241,5.79017800864477e-05,0.00017411103587692
"chr19:16603818-16604167",38.3016989952392,0.712798607466822,0.362289421463341,1.96748390992959,0.0491274490899474,0.073928030431449
"chr19:16675723-16675954",20.5620355785881,0.471913362629901,0.439434134337607,1.0739114824142,0.282862356477295,0.356287576029203
"chr19:16680570-16680844",29.1628134059985,0.622733875482078,0.37960901747679,1.64046122934936,0.100909303395832,0.141346213732149
"chr19:16692931-16693159",23.9049796676932,2.65758704612122,0.481890814863061,5.51491533798258,3.48947896360363e-08,2.10349005024097e-07
"chr19:16934110-16934340",15.0933257540215,1.3466501250578,0.521760321616652,2.58097457638262,0.00985218370224028,0.0173525123346571
"chr19:16935588-16935760",7.41500048252358,2.25459707128994,0.78693549459477,2.86503415689864,0.00416964263826879,0.00801355625839691
"chr19:17032171-17032351",13.0436495118552,2.24543508198674,0.58977182874727,3.80729457145529,0.00014049535968162,0.000384186426032042
"chr19:17246320-17246519",18.3697597653471,0.437474820050406,0.463735859804225,0.943370694332533,0.345491327459749,0.424514156931217
"chr19:17264841-17265073",18.8501224193063,3.97500698199411,0.655780180177516,6.06149301572075,1.34863745472173e-09,1.04916659997234e-08
"chr19:17283826-17284060",20.4635631914171,0.718785334592899,0.452226199543543,1.58943762063854,0.111961626764188,0.155195328683537
"chr19:17350821-17351220",89.8916876469915,1.41162099558062,0.251473256819456,5.61340403919802,1.98384639714418e-08,1.2597791547833e-07
"chr19:17355592-17355761",13.3294659632869,1.40743649735414,0.552637780670288,2.54676127217918,0.0108727785698279,0.0189684314480398
"chr19:17355922-17356166",16.3278860164796,1.34207383048298,0.521730608193522,2.5723501926212,0.0101010660768062,0.0177483760817304
"chr19:17359162-17359483",28.48493198288,2.1682156685639,0.435997729148426,4.97299761812699,6.59254713830152e-07,3.06607023740995e-06
"chr19:17459731-17459868",11.8742034816387,0.198256983729805,0.57720252705157,0.343479063999475,0.731238088400815,0.797911467320616
"chr19:17901974-17902457",54.8480745482222,1.48905022947299,0.31233825155352,4.7674283315178,1.86592337681938e-06,7.8809502930179e-06
"chr19:17908323-17908599",32.1337428784913,2.5078309309821,0.418982837093671,5.98552186141562,2.15697147196332e-09,1.61537611448537e-08
"chr19:17988689-17988874",11.9298649405874,3.00560167093359,0.689133269118956,4.36142297233188,1.29219288553877e-05,4.51451431790483e-05
"chr19:17998970-17999389",81.664258237165,2.55175782603664,0.29099638118139,8.76903628724519,1.80201963973213e-18,6.02623450949382e-17
"chr19:18026833-18027084",23.8860998634848,1.36625918610223,0.430602292334656,3.17290272351918,0.00150923082692239,0.0032175543364083
"chr19:18027561-18027798",19.7058902548759,1.13215251513022,0.458437540361163,2.46958945429796,0.0135268193709625,0.0230927468819194
"chr19:18032941-18033211",24.7955215517189,0.919657928472796,0.420992919301442,2.18449737824283,0.0289257197237139,0.0460629117430818
"chr19:18140577-18140955",91.694560831552,0.885697487042272,0.254730819205759,3.47699383138579,0.000507069483725268,0.00120991869089659
"chr19:18162691-18162841",9.95662017488262,1.77734796774027,0.638358012812152,2.78424948393855,0.00536517486005887,0.010051164252202
"chr19:18333076-18333308",22.7606406879931,2.68119492533571,0.495627785630544,5.40969453906758,6.3132337932277e-08,3.62870022713423e-07
"chr19:18444463-18444825",38.8796615840029,2.49051279783399,0.380470231487592,6.54588083828896,5.91457279695647e-11,5.74356692099167e-10
"chr19:18490916-18491392",107.928629274134,0.801421996803155,0.225855924772682,3.54837712408813,0.000387612805508861,0.000951178183785244
"chr19:18596942-18597326",42.7367498471422,2.75186658383745,0.394901151065582,6.96849471421379,3.2035001478774e-12,3.80431032165302e-11
"chr19:18731853-18732012",12.7481102800339,1.62160955340316,0.570575192363499,2.84206109046898,0.00448229017360788,0.0085516650015117
"chr19:18806889-18807115",23.248633963406,2.44752274802755,0.487109501739611,5.02458428605216,5.04524189813838e-07,2.41253442668641e-06
"chr19:18874849-18875337",49.5288302744187,1.86789783657427,0.339271217301473,5.50561834107629,3.67874738956233e-08,2.2055353965362e-07
"chr19:18880139-18880542",37.2454976504329,1.50849244083685,0.363631246119369,4.14841259362419,3.34788622415939e-05,0.000106320333326336
"chr19:18997637-18997941",40.8284775260383,2.48512201809339,0.373615544350111,6.65154877968518,2.90024696335396e-11,2.93828298910287e-10
"chr19:19029953-19030185",26.8165040225233,0.340162392751219,0.396416865440729,0.858092635319722,0.390841313687523,0.471484565545461
"chr19:19110268-19110693",63.2362140135934,2.52045106987099,0.328880750412756,7.66372330003427,1.80618808565629e-14,3.17831502544301e-13
"chr19:19174134-19174631",81.403439264342,1.79468944903143,0.268834491248916,6.67581544575585,2.45861212031908e-11,2.51559981847217e-10
"chr19:19488698-19488871",12.5503455735139,1.33811764308099,0.574199921172109,2.33040373873529,0.0197848223609162,0.0326681100220321
"chr19:19517168-19517419",27.1274977487968,0.332538410628959,0.380921577932809,0.872983915570191,0.382671844792237,0.463453790235954
"chr19:19657470-19657958",68.4843621686838,2.51213854756725,0.317135996934814,7.92132893095579,2.34985390172375e-15,4.82141338401487e-14
"chr19:19660533-19660995",82.1942651250107,3.34190990256012,0.31940937677227,10.4627795725071,1.28043320824537e-25,1.64855775561591e-23
"chr19:19739521-19739870",28.2565265705876,1.24613735894504,0.415196771535736,3.00131755441115,0.00268814071379673,0.00539724158910455
"chr19:20162978-20163229",21.2197540149003,0.262304084323077,0.422956955615278,0.620167326345305,0.535147630354352,0.616143594081134
"chr19:20740954-20741115",9.68336902573286,1.03350266077228,0.68774040525438,1.50275111492105,0.132903236240172,0.181247682929708
"chr19:22763214-22763361",1.04465841347243,-0.294301531382669,1.14922969525533,-0.256085909194404,0.79788450212596,0.84214479832259
"chr19:23583195-23583450",20.9555198792614,1.83351935269044,0.463010003399126,3.95999943679382,7.49499401453183e-05,0.000218891933444923
"chr19:24005717-24005929",18.3126946281646,0.915118713188275,0.47268123855897,1.9360165763679,0.0528656707914693,0.0790758654011232
"chr19:24236759-24237145",38.0795165312123,1.24498410490263,0.352318791635662,3.53368635014532,0.000409807082850473,0.000998977505528527
"chr19:28284727-28284944",19.4072181156749,0.253805988446009,0.465610223203857,0.54510398568909,0.585682001619229,0.664082410466541
"chr19:28619014-28619214",19.199982566184,3.5750579594918,0.605693784405681,5.90241810554441,3.5821194478668e-09,2.58253595284844e-08
"chr19:28620926-28621283",40.4373655484093,3.17696452270623,0.412308874784527,7.70530230368315,1.30533911211407e-14,2.35877067627631e-13
"chr19:29764102-29764277",15.1771924340109,1.18685972400685,0.522523333768705,2.27140042808541,0.0231227485268041,0.0375692990576426
"chr19:29895920-29896218",20.3410960368302,1.43142889306594,0.453441512313785,3.15681042470451,0.00159505008768112,0.00337490055528258
"chr19:30158866-30159006",19.3188694509906,0.146027080424695,0.467478473322474,0.312371774868793,0.754757998315197,0.818661266074824
"chr19:30362027-30362400",26.7594846254184,-0.0542575274731048,0.391227650514965,-0.138685308673062,0.889698827883291,0.917184686114422
"chr19:30520840-30520986",12.8279854497133,0.99916094334174,0.583455708114897,1.7124880765499,0.0868067600850721,0.123484434519323
"chr19:30527275-30527503",18.8660952734812,2.77472696875658,0.570414012169424,4.86440884964171,1.14799395902333e-06,5.06757333340301e-06
"chr19:30970252-30970497",20.9023700757336,1.51073529667278,0.456898400550038,3.30650160922883,0.000944688078631105,0.00211221864180182
"chr19:31155137-31155405",22.8869456814917,0.914961395163008,0.426218214012235,2.14669707929644,0.0318174054514926,0.0501048735323169
"chr19:31189476-31189828",68.2399532387744,1.47023686603031,0.281212437578039,5.22820711165133,1.71161712619939e-07,9.02850276537403e-07
"chr19:31635962-31636201",29.50827897565,1.20240362861946,0.402026331518806,2.9908578974838,0.0027819491805514,0.00557111015418266
"chr19:31860352-31860514",16.1980729272104,0.588563175320285,0.481743743579455,1.22173496420968,0.221807869606992,0.286221630788276
"chr19:31869609-31869772",12.4528487544758,0.665916482556878,0.551799969499284,1.2068077552834,0.227506188696307,0.292816612409026
"chr19:31909108-31909270",23.1894568520426,0.427036559589399,0.413159457905121,1.0335877623488,0.301328922822451,0.376569753102553
"chr19:31942713-31942869",11.4589151798576,0.326373063032316,0.579964393522036,0.562746724933063,0.573607362261505,0.652402366529759
"chr19:32956246-32956369",7.85093454317903,2.32906324310497,0.747830501182371,3.11442665072173,0.00184302774392215,0.0038386059104337
"chr19:33160806-33161192",44.0021500652292,0.798232561726608,0.320139497450386,2.49338981314017,0.0126529849460205,0.0217378647187831
"chr19:33192963-33193340",47.3095475806086,-0.18282030017503,0.307431218576885,-0.594670577117427,0.552063693048172,0.632087154112514
"chr19:33367564-33367966",45.4248688627752,0.976414451843219,0.323541462003817,3.01789590056219,0.00254536324351673,0.00514063557023966
"chr19:33419720-33420135",31.040854075337,-0.24482719037371,0.376321487706772,-0.650579885474088,0.51531771825729,0.596512980225904
"chr19:33487997-33488267",14.6122967906757,0.952143280461635,0.510484045158837,1.86517735371215,0.0621565487628623,0.0914415043216741
"chr19:33513432-33513713",21.9920508548293,0.783215646377138,0.427777325486695,1.83089565461669,0.067116119059453,0.0978987952670458
"chr19:33515412-33515553",11.32119138099,1.14179028529177,0.591780231305062,1.92941606510539,0.0536792309007601,0.0801608464543537
"chr19:33516411-33516966",60.0863839209885,1.52062296229315,0.322627671815743,4.71324407399748,2.43803877939745e-06,1.00447197711175e-05
"chr19:33523411-33523699",32.1200535372726,0.357590171288938,0.395748136715009,0.903580176667893,0.366218056585387,0.446501655164476
"chr19:33538343-33538595",16.7818141946874,1.94929714396403,0.547180543360539,3.56243870074823,0.000367425718653123,0.000907481922811767
"chr19:33560677-33561054",38.1613176174443,0.987734342850156,0.352500753067137,2.80207725588045,0.00507747129687297,0.00957954958318322
"chr19:33592126-33592243",13.7685694676498,1.43048184239962,0.539188833171446,2.65302572010939,0.00797737919331867,0.0143164721264692
"chr19:33742461-33743055",50.7917518120442,2.88124644237525,0.386054425940963,7.46331669518499,8.43712258783951e-14,1.33332916320517e-12
"chr19:33789508-33789722",17.6509416139562,0.946197661579854,0.492705951831591,1.92041045589656,0.0548060738669314,0.0817093352546647
"chr19:33839623-33839866",24.3898127344045,1.51817566029987,0.426073184323405,3.56318049611759,0.000366388569012082,0.000905712542597866
"chr19:34032660-34033087",46.3218352590531,1.30684390543927,0.337977338441502,3.86666133139415,0.000110335482783989,0.000309660891737081
"chr19:34206437-34206669",27.0851056840957,1.40279652478043,0.398911742980811,3.51655861093041,0.000437180124945336,0.00105902052844237
"chr19:34288818-34289109",16.0752289880006,1.27919884220051,0.51722442779343,2.473198815566,0.0133909623472583,0.0228861026841971
"chr19:34322820-34323046",26.9310934617954,1.48299597411775,0.410679996037648,3.61107428758668,0.000304931295433525,0.00076829558291715
"chr19:34370705-34371414",114.754024234378,2.66417639873047,0.262250826469516,10.1588865690006,3.02511300088668e-24,2.99602537587815e-22
"chr19:34576356-34576818",71.1594339251107,2.30086771929058,0.293902309306162,7.82868200226945,4.93010865217516e-15,9.48570095592855e-14
"chr19:35411267-35411454",11.9899481152721,1.87217864688821,0.599074217028097,3.12511971584383,0.00177732710921809,0.00371528938403727
"chr19:35497302-35497965",135.730215578883,1.36646474258741,0.214205603755149,6.37922033145955,1.77991804863759e-10,1.60817157026028e-09
"chr19:35531737-35532240",69.9827386684646,1.68165130399946,0.285683655125207,5.88641062878605,3.94673017081788e-09,2.83087191917995e-08
"chr19:35548185-35548358",11.1306945137321,2.527627126923,0.652060423698772,3.87636948211822,0.000106026642035535,0.000298652984402738
"chr19:35601885-35602210",49.9156637899848,1.40877403993403,0.309278245780822,4.55503760498046,5.2376207634255e-06,1.99460785789805e-05
"chr19:35606525-35606794",35.3812972512556,1.90064567581717,0.385081536466286,4.93569671830677,7.98651335901671e-07,3.63987113264921e-06
"chr19:35613870-35614066",13.2484659370325,1.3540479473433,0.574311863851966,2.35768757807225,0.0183891621371031,0.0305498770992836
"chr19:35614476-35614747",43.2349874084611,1.59846432636921,0.345033989903248,4.63277350390159,3.60799205851283e-06,1.42602909450047e-05
"chr19:35659059-35659337",26.2370630371208,1.0171270878273,0.434723252243321,2.33971171907317,0.0192986297647406,0.031940420981815
"chr19:35762385-35762683",35.0977116458607,2.91264560013912,0.432976343908905,6.72703172151113,1.73159002227341e-11,1.80641903066335e-10
"chr19:35800413-35800705",32.9077965690287,1.29446669800508,0.36608128609295,3.53600893348153,0.000406220956324709,0.000991487168280687
"chr19:35804552-35804850",30.7420225622575,2.44110241518312,0.436067387320425,5.59799353531884,2.16846836519111e-08,1.36190391228466e-07
"chr19:35808271-35808789",108.779129377458,2.02735707913354,0.246679176844799,8.21859836352978,2.05895328277972e-16,5.04133569238458e-15
"chr19:35809928-35810326",60.1360598951143,3.17821994041481,0.350216317269126,9.075019591313,1.13657052707817e-19,4.90503202328428e-18
"chr19:36045036-36045255",20.323470616935,2.94753361466383,0.548978901743548,5.36912002501829,7.91217510665906e-08,4.48433988987096e-07
"chr19:36060262-36060547",17.5501423073855,2.2887277441423,0.531275595409243,4.3079858437301,1.64747926599311e-05,5.62758228158158e-05
"chr19:36336346-36336680",24.7158529315964,1.18322515709506,0.429526141336576,2.7547221070484,0.00587420044920153,0.0108964337783844
"chr19:36440989-36441453",80.1325889730285,2.14466146482006,0.275437992641253,7.7863676112881,6.8963109138606e-15,1.30573533846993e-13
"chr19:36623377-36623630",20.1672761536671,1.19892437196449,0.446026137830189,2.68801370654414,0.00718784461505234,0.0130342956927886
"chr19:36627885-36628235",28.706561397666,1.24946337476731,0.404032693030698,3.09248087177039,0.00198491025382659,0.00410588611884065
"chr19:37064028-37064328",41.6667441605029,1.0390775063216,0.342771532800612,3.0313996551342,0.00243422815108718,0.00493748522177982
"chr19:38397689-38397932",20.1151501058684,-0.117283504666105,0.460840154961531,-0.25449931696142,0.799109831710787,0.843079533686899
"chr19:38423099-38423327",26.4387470357546,0.651345750328469,0.4025203480633,1.61816850616963,0.105626288046639,0.147272461900602
"chr19:38432118-38432907",88.8814407187839,0.612743161795582,0.239732438705183,2.55594597504227,0.0105899559254137,0.0185210345310892
"chr19:38457441-38457715",25.9645621103308,2.07319791047946,0.439332367828519,4.7189737481138,2.37037403469125e-06,9.79467206097348e-06
"chr19:38460362-38460552",21.8312933495779,0.595465831588127,0.434349357521654,1.37093752132105,0.170394433465936,0.226628273271225
"chr19:38472839-38473010",25.1323045697871,1.43207270651777,0.416812830455686,3.43576925151786,0.000590873997795978,0.00138844156136089
"chr19:38548740-38549280",51.8468309869816,1.23336872971459,0.308665734357045,3.99580708977535,6.44742206224167e-05,0.000191747200888612
"chr19:38789498-38790315",184.960887330582,1.78844560921576,0.198931710379727,8.99024899450126,2.46670955792253e-19,9.92465173695392e-18
"chr19:38794722-38794932",14.528548235503,0.977061438886397,0.538260409989206,1.81522070126984,0.0694899996229774,0.101037125369377
"chr19:39174214-39174649",70.6094774886091,1.55994928156512,0.270241217286997,5.77243285545315,7.81350836452898e-09,5.32541839178623e-08
"chr19:39174861-39175082",18.9721279121395,1.62289764268182,0.497481173796623,3.26222926245905,0.00110539705141638,0.00243177907509369
"chr19:39204955-39205553",155.727028720531,2.08515158506905,0.232953621248784,8.95093012030151,3.52499476366933e-19,1.37528204794674e-17
"chr19:39226705-39226846",13.9681945027555,0.455735562201863,0.51922888990359,0.877716111456131,0.380097798876148,0.460697496872714
"chr19:39226966-39227315",49.7684573277198,1.76347529890192,0.338778151889231,5.20539854494076,1.93580687512782e-07,1.00938968007846e-06
